rt,polarity,source,ms_level,scan_type,mz_range,peak_count,mz,intensity
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,149.0256,188
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,173.0855,76
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,262.0877,71
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,290.1202,91
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,312.1042,180
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,393.2963,269
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,413.2621,421
9.51147,+,ESI,ms1,line,80.0000-1800.0000,8,414.2701,126
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,149.0257,182
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,173.0831,74
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,290.1232,121
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,301.1404,64
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,312.1048,160
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,393.2971,310
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,394.2989,78
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,413.2635,403
9.51982,+,ESI,ms1,line,80.0000-1800.0000,9,414.2701,122
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,149.0260,211
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,173.0844,75
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,262.0931,64
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,290.1217,92
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,312.1040,155
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,393.2972,276
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,394.3020,72
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,413.2631,379
9.52817,+,ESI,ms1,line,80.0000-1800.0000,9,414.2660,121
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,149.0257,222
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,173.0856,85
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,290.1221,93
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,312.1031,181
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,393.2971,241
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,394.3017,71
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,413.2641,359
9.53655,+,ESI,ms1,line,80.0000-1800.0000,8,414.2673,114
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,149.0262,202
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,173.0848,83
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,290.1244,87
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,312.1035,181
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,393.2956,230
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,394.3012,83
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,413.2659,361
9.54488,+,ESI,ms1,line,80.0000-1800.0000,8,414.2680,136
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,149.0249,255
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,173.0836,74
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,290.1228,86
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,312.1032,161
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,393.2933,219
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,394.2994,75
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,413.2644,353
9.55323,+,ESI,ms1,line,80.0000-1800.0000,8,414.2693,125
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,149.0247,251
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,173.0826,78
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,262.0930,106
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,290.1198,97
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,301.1422,68
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,312.1061,196
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,393.2931,239
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,394.3016,93
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,413.2659,359
9.56158,+,ESI,ms1,line,80.0000-1800.0000,10,414.2738,151
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,149.0254,255
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,173.0823,72
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,262.0915,110
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,290.1182,95
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,312.1053,177
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,393.2932,262
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,394.3024,110
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,413.2664,369
9.56993,+,ESI,ms1,line,80.0000-1800.0000,9,414.2711,150
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,149.0241,255
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,173.0831,72
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,262.0905,89
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,290.1217,124
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,301.1386,68
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,312.1041,154
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,393.2949,256
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,394.3029,89
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,413.2676,343
9.57828,+,ESI,ms1,line,80.0000-1800.0000,10,414.2683,141
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,149.0249,243
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,173.0822,70
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,262.0905,75
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,290.1229,155
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,301.1412,75
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,312.1015,153
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,393.2951,261
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,394.3062,90
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,413.2660,378
9.58662,+,ESI,ms1,line,80.0000-1800.0000,10,414.2694,138
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,149.0251,274
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,173.0806,86
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,262.0916,94
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,290.1229,131
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,301.1405,65
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,312.1035,180
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,393.2945,305
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,394.3043,89
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,413.2648,372
9.59497,+,ESI,ms1,line,80.0000-1800.0000,10,414.2724,121
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,149.0255,211
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,173.0816,74
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,262.0927,111
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,290.1206,137
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,312.1070,145
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,393.2954,313
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,394.3065,83
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,413.2648,420
9.60332,+,ESI,ms1,line,80.0000-1800.0000,9,414.2722,102
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,149.0254,190
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,173.0806,87
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,262.0903,108
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,290.1202,125
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,312.1067,168
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,393.2968,327
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,394.3070,79
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,413.2635,384
9.61167,+,ESI,ms1,line,80.0000-1800.0000,9,414.2747,97
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,149.0239,178
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,173.0807,70
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,262.0914,107
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,290.1199,105
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,301.1393,67
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,312.1061,160
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,393.2977,320
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,394.3085,75
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,413.2627,363
9.62,+,ESI,ms1,line,80.0000-1800.0000,10,414.2738,95
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,149.0240,147
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,173.0783,76
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,262.0905,112
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,290.1202,108
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,312.1054,166
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,393.3010,316
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,394.3089,69
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,413.2615,389
9.62835,+,ESI,ms1,line,80.0000-1800.0000,9,414.2674,96
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,149.0241,145
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,262.0892,91
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,290.1200,96
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,312.1058,161
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,393.2996,321
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,394.3040,70
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,413.2632,394
9.6367,+,ESI,ms1,line,80.0000-1800.0000,8,414.2672,109
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,149.0249,145
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,262.0916,98
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,290.1183,104
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,312.1070,157
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,313.1034,72
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,393.3000,338
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,394.2982,84
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,413.2658,384
9.64505,+,ESI,ms1,line,80.0000-1800.0000,9,414.2618,96
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,149.0247,132
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,173.0812,75
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,262.0902,82
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,290.1195,96
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,301.1447,72
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,312.1065,181
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,393.3000,333
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,394.2980,72
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,413.2679,354
9.65338,+,ESI,ms1,line,80.0000-1800.0000,10,414.2642,96
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,149.0255,139
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,173.0832,117
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,262.0927,73
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,290.1193,116
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,301.1455,68
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,312.1069,158
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,313.1075,67
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,393.3002,312
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,394.3026,69
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,413.2683,351
9.66173,+,ESI,ms1,line,80.0000-1800.0000,11,414.2626,92
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,149.0249,166
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,173.0819,103
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,262.0915,82
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,290.1245,108
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,312.1039,180
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,393.3001,310
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,413.2673,370
9.67008,+,ESI,ms1,line,80.0000-1800.0000,8,414.2664,82
9.67842,+,ESI,ms1,line,80.0000-1800.0000,8,149.0258,170
9.67842,+,ESI,ms1,line,80.0000-1800.0000,8,173.0822,93
9.67842,+,ESI,ms1,line,80.0000-1800.0000,8,262.0922,89
9.67842,+,ESI,ms1,line,80.0000-1800.0000,8,290.1217,100
9.67842,+,ESI,ms1,line,80.0000-1800.0000,8,312.1035,153
